Player,Span,Mat,Inns,Balls,Runs,Wkts,BBI,Ave,Econ,SR,4,5,source,Overs,Mdns,BBM,10
Aizaz Khan (HKG),2014-2019,30,30,,692,34,3/10,20.35,6.96,17.5,0,0,Bowling_t20.csv,99.2,2,,
NM Coulter-Nile (AUS),2013-2019,28,27,,802,34,4/31,23.58,8.26,17.1,1,0,Bowling_t20.csv,97.0,1,,
CH Morris (SA),2012-2019,23,23,,697,34,4/27,20.5,8.39,14.6,1,0,Bowling_t20.csv,83.0,3,,
A Nehra (INDIA),2009-2017,27,27,,758,34,3/19,22.29,7.73,17.2,0,0,Bowling_t20.csv,98.0,2,,
DJ Willey (ENG),2015-2019,28,28,,761,34,4/7,22.38,8.19,16.3,1,0,Bowling_t20.csv,92.5,0,,
Amjad Javed (UAE),2014-2017,22,22,,560,33,3/12,16.96,7.53,13.5,0,0,Bowling_t20.csv,74.2,1,,
Karan KC (NEPAL),2015-2019,25,25,,631,33,4/17,19.12,7.64,15.0,2,0,Bowling_t20.csv,82.3,0,,
JE Taylor (WI),2006-2018,30,30,,863,33,3/6,26.15,8.63,18.1,0,0,Bowling_t20.csv,100.0,2,,
PJ Cummins (AUS),2011-2019,25,25,,644,32,3/15,20.12,6.77,17.8,0,0,Bowling_t20.csv,95.0,3,,
Hamid Hassan (AFG),2010-2016,22,22,,523,32,4/22,16.34,6.56,14.9,1,0,Bowling_t20.csv,79.4,2,,
DT Johnston (IRE),2008-2013,30,28,,636,32,4/22,19.87,6.42,18.5,1,0,Bowling_t20.csv,99.0,5,,
SC Williams (ZIM),2006-2019,38,37,,890,32,3/15,27.81,7.23,23.0,0,0,Bowling_t20.csv,123.0,0,,
CR Brathwaite (WI),2011-2019,41,39,,1013,31,3/20,32.67,8.57,22.8,0,0,Bowling_t20.csv,118.1,1,,
Mahmudullah (BDESH),2007-2019,83,54,,861,31,3/18,27.77,7.3,22.8,0,0,Bowling_t20.csv,117.5,2,,
CB Mpofu (ZIM),2008-2019,30,30,,950,31,4/30,30.64,8.8,20.8,1,0,Bowling_t20.csv,107.5,0,,
SS Cottrell (WI),2014-2019,22,22,,615,30,4/28,20.5,8.09,15.2,1,0,Bowling_t20.csv,76.0,2,,
MJ McClenaghan (ICC/NZ),2012-2018,29,29,,789,30,3/17,26.3,7.78,20.2,0,0,Bowling_t20.csv,101.2,2,,
Wahab Riaz (PAK),2008-2019,31,30,,813,30,3/18,27.1,8.0,20.3,0,0,Bowling_t20.csv,101.3,2,,
Amir Hamza (AFG),2013-2017,31,31,,716,29,3/39,24.68,6.75,21.9,0,0,Bowling_t20.csv,106.0,2,,
Khawar Ali (OMAN),2015-2019,29,27,,534,29,4/16,18.41,6.51,16.9,1,0,Bowling_t20.csv,82.0,0,,
AL Phehlukwayo (SA),2017-2019,23,22,,550,29,4/24,18.96,7.87,14.4,1,0,Bowling_t20.csv,69.5,0,,
R Rampaul (WI),2007-2015,23,23,,705,29,3/16,24.31,8.51,17.1,0,0,Bowling_t20.csv,82.5,1,,
BD Glover (NL),2019-2019,19,19,,448,28,4/12,16.0,6.89,13.9,2,0,Bowling_t20.csv,65.0,0,,
RM Haq (SCOT),2007-2013,21,20,,472,28,3/20,16.85,6.29,16.0,0,0,Bowling_t20.csv,75.0,1,,
KM Jarvis (ZIM),2011-2019,22,22,,665,28,3/15,23.75,8.9,16.0,0,0,Bowling_t20.csv,74.4,0,,
S Lamichhane (ICC/NEPAL),2018-2019,18,18,,439,28,4/20,15.67,6.85,13.7,1,0,Bowling_t20.csv,64.0,0,,
B Lee (AUS),2005-2012,25,25,,714,28,3/23,25.5,7.86,19.4,0,0,Bowling_t20.csv,90.5,0,,
DP Nannes (AUS/NL),2009-2010,17,16,,459,28,4/18,16.39,7.52,13.0,1,0,Bowling_t20.csv,61.0,2,,
IK Pathan (INDIA),2006-2012,24,23,,618,28,3/16,22.07,8.02,16.5,0,0,Bowling_t20.csv,77.0,1,,
KA Pollard (WI),2008-2019,68,44,,830,28,3/30,29.64,8.55,20.7,0,0,Bowling_t20.csv,97.0,0,,
K Rabada (SA),2014-2019,21,21,,648,28,3/30,23.14,8.37,16.5,0,0,Bowling_t20.csv,77.2,0,,
Rubel Hossain (BDESH),2009-2018,27,26,,879,28,3/31,31.39,9.3,20.2,0,0,Bowling_t20.csv,94.3,0,,
Samiullah Shinwari (AFG),2010-2019,62,38,,688,28,5/13,24.57,6.51,22.6,1,1,Bowling_t20.csv,105.4,0,,
Shoaib Malik (ICC/PAK),2006-2019,111,46,,644,28,2/7,23.0,7.15,19.2,0,0,Bowling_t20.csv,90.0,0,,
SW Tait (AUS),2007-2016,21,21,,589,28,3/13,21.03,7.39,17.0,0,0,Bowling_t20.csv,79.4,2,,
Yuvraj Singh (INDIA),2007-2017,58,31,,499,28,3/17,17.82,7.06,15.1,0,0,Bowling_t20.csv,70.4,0,,
A Zampa (AUS),2016-2019,27,26,,572,28,3/14,20.42,6.15,19.9,0,0,Bowling_t20.csv,93.0,1,,
MR Adair (IRE),2019-2019,17,17,,413,27,4/40,15.29,6.57,13.9,1,0,Bowling_t20.csv,62.5,2,,
HS Baidwan (CAN),2008-2013,17,17,,411,27,4/19,15.22,7.63,11.9,1,0,Bowling_t20.csv,53.5,1,,
RD Berrington (SCOT),2008-2019,61,37,,609,27,3/17,22.55,7.48,18.0,0,0,Bowling_t20.csv,81.2,0,,
ST Finn (ENG),2011-2015,21,21,,583,27,3/16,21.59,7.28,17.7,0,0,Bowling_t20.csv,80.0,0,,
B Stanlake (AUS),2017-2019,19,19,,544,27,4/8,20.14,7.77,15.5,1,0,Bowling_t20.csv,70.0,2,,
KJ Abbott (SA),2013-2016,21,21,,579,26,3/20,22.26,7.96,16.7,0,0,Bowling_t20.csv,72.4,0,,
Iqbal Hussain (QAT),2019-2019,15,15,,426,26,4/33,16.38,8.16,12.0,1,0,Bowling_t20.csv,52.1,0,,
GJ Maxwell (AUS),2012-2019,61,40,,704,26,3/10,27.07,7.48,21.6,0,0,Bowling_t20.csv,94.0,0,,
JA Morkel (SA),2005-2015,50,46,,864,26,3/12,33.23,8.01,24.8,0,0,Bowling_t20.csv,107.5,2,,
Sompal Kami (NEPAL),2014-2019,28,28,,644,26,3/23,24.76,7.15,20.7,0,0,Bowling_t20.csv,90.0,1,,
MC Sorensen (IRE),2012-2016,26,22,,471,26,3/17,18.11,7.24,15.0,0,0,Bowling_t20.csv,65.0,2,,
P Utseya (ZIM),2006-2015,35,35,,858,26,3/25,33.0,6.87,28.8,0,0,Bowling_t20.csv,124.5,2,,
SE Bond (NZ),2005-2010,20,20,,543,25,3/18,21.72,7.0,18.6,0,0,Bowling_t20.csv,77.3,2,,
TL Chatara (ZIM),2010-2019,21,21,,591,25,3/20,23.64,7.88,18.0,0,0,Bowling_t20.csv,75.0,1,,
Harbhajan Singh (INDIA),2006-2016,28,27,,633,25,4/12,25.32,6.2,24.4,1,0,Bowling_t20.csv,102.0,5,,
AF Milne (NZ),2010-2018,21,21,,541,25,4/37,21.64,7.42,17.4,1,0,Bowling_t20.csv,72.5,1,,
Nadeem Ahmed (HKG),2014-2017,24,24,,546,25,4/21,21.84,6.61,19.8,1,0,Bowling_t20.csv,82.3,3,,
LE Plunkett (ENG),2006-2019,22,22,,627,25,3/21,25.08,7.9,19.0,0,0,Bowling_t20.csv,79.2,1,,
B Regmi (NEPAL),2014-2019,18,18,,405,25,4/16,16.2,6.51,14.9,1,0,Bowling_t20.csv,62.1,0,,
AD Russell (WI),2011-2018,47,40,,908,25,2/10,36.32,9.15,23.8,0,0,Bowling_t20.csv,99.1,0,,
SMSM Senanayake (SL),2012-2016,24,23,,549,25,4/46,21.96,6.77,19.4,1,0,Bowling_t20.csv,81.0,0,,
DG Blampied (JER),2019-2019,17,17,,395,24,4/20,16.45,6.4,15.4,1,0,Bowling_t20.csv,61.4,1,,
TT Bresnan (ENG),2006-2014,34,34,,887,24,3/10,36.95,8.02,27.6,0,0,Bowling_t20.csv,110.3,1,,
JH Davey (SCOT),2012-2019,21,20,,610,24,4/34,25.41,8.16,18.6,1,0,Bowling_t20.csv,74.4,0,,
Faheem Ashraf (PAK),2017-2019,27,26,,557,24,3/5,23.2,7.47,18.6,0,0,Bowling_t20.csv,74.3,1,,
Haseeb Amjad (HKG),2014-2016,18,18,,453,24,4/16,18.87,7.38,15.3,1,0,Bowling_t20.csv,61.2,3,,
Karim Janat (AFG),2016-2019,21,21,,614,24,5/11,25.58,8.41,18.2,0,1,Bowling_t20.csv,73.0,0,,
N Nipiko (VAN),2019-2019,14,13,,311,24,5/19,12.95,7.9,9.8,2,1,Bowling_t20.csv,39.2,0,,
KMA Paul (WI),2018-2019,18,18,,540,24,5/15,22.5,8.3,16.2,0,1,Bowling_t20.csv,65.0,0,,
RJ Peterson (SA),2006-2014,21,19,,451,24,3/28,18.79,7.53,14.9,0,0,Bowling_t20.csv,59.5,1,,
D Ravu (PNG),2019-2019,17,16,,221,24,5/15,9.2,5.24,10.5,1,1,Bowling_t20.csv,42.1,0,,
D Wiese (SA),2013-2016,20,20,,497,24,5/23,20.7,7.6,16.3,0,1,Bowling_t20.csv,65.2,0,,
IG Butler (NZ),2009-2013,19,18,,481,23,3/19,20.91,8.06,15.5,0,0,Bowling_t20.csv,59.4,1,,
CO Obuya (KENYA),2007-2019,35,18,,334,23,4/27,14.52,6.38,13.6,1,0,Bowling_t20.csv,52.2,0,,
RJ Sidebottom (ENG),2007-2010,18,18,,437,23,3/16,19.0,7.14,15.9,0,0,Bowling_t20.csv,61.1,0,,
I Udana (SL),2009-2019,27,26,,725,23,3/11,31.52,8.51,22.2,0,0,Bowling_t20.csv,85.1,1,,
CA Young (IRE),2015-2019,26,25,,635,23,4/13,27.6,8.24,20.0,1,0,Bowling_t20.csv,77.0,1,,
Aamir Kaleem (OMAN),2015-2019,25,20,,388,22,5/15,17.63,7.18,14.7,2,1,Bowling_t20.csv,54.0,0,,
A Dananjaya (SL),2012-2019,22,22,,620,22,3/36,28.18,7.78,21.7,0,0,Bowling_t20.csv,79.4,1,,
Mohammad Nadeem (OMAN),2015-2019,22,22,,445,22,4/23,20.22,6.54,18.5,1,0,Bowling_t20.csv,68.0,0,,
MN Samuels (WI),2007-2018,67,30,,622,22,3/23,28.27,7.79,21.7,0,0,Bowling_t20.csv,79.5,0,,
BM Scholtz (NAM),2019-2019,14,14,,285,22,4/12,12.95,5.37,14.4,1,0,Bowling_t20.csv,53.0,0,,
AC Botha (IRE),2008-2010,14,10,,184,21,3/14,8.76,5.41,9.7,0,0,Bowling_t20.csv,34.0,0,,
JP Duminy (SA),2007-2019,81,41,,599,21,3/18,28.52,7.76,22.0,0,0,Bowling_t20.csv,77.1,0,,
JN Frylinck (NAM),2019-2019,14,13,,240,21,4/21,11.42,5.69,12.0,1,0,Bowling_t20.csv,42.1,0,,
Mohammad Sami (PAK),2010-2016,13,13,,387,21,3/16,18.42,8.41,13.1,0,0,Bowling_t20.csv,46.0,0,,
Abdul Razzaq (PAK),2006-2013,32,22,,395,20,3/13,19.75,6.99,16.9,0,0,Bowling_t20.csv,56.3,2,,
Ahmed Raza (UAE),2014-2019,36,35,,779,20,2/18,38.95,6.47,36.1,0,0,Bowling_t20.csv,120.2,1,,
DAJ Bracewell (NZ),2011-2019,18,16,,437,20,3/25,21.85,9.16,14.3,0,0,Bowling_t20.csv,47.4,0,,
JEC Franklin (NZ),2006-2013,38,26,,417,20,4/15,20.85,7.65,16.3,1,0,Bowling_t20.csv,54.3,0,,
FJ Klaassen (NL),2018-2019,21,20,,581,20,3/31,29.05,8.4,20.7,0,0,Bowling_t20.csv,69.1,0,,
Mujeeb Ur Rahman (AFG),2018-2019,16,16,,324,20,4/15,16.2,5.4,18.0,1,0,Bowling_t20.csv,60.0,0,,
T Panyangara (ZIM),2013-2016,14,14,,398,20,4/37,19.9,7.88,15.1,1,0,Bowling_t20.csv,50.3,1,,
CW Perchard (JER),2019-2019,15,13,,275,20,5/17,13.75,5.87,14.0,1,1,Bowling_t20.csv,46.5,0,,
AM Phangiso (SA),2012-2018,16,16,,443,20,3/25,22.15,7.77,17.1,0,0,Bowling_t20.csv,57.0,0,,
A Vala (PNG),2015-2019,26,16,,249,20,3/7,12.45,5.55,13.4,0,0,Bowling_t20.csv,44.5,1,,
C Viljoen (NAM),2019-2019,12,12,,236,20,5/9,11.8,6.34,11.1,1,1,Bowling_t20.csv,37.1,0,,
Zahoor Khan (UAE),2017-2019,18,18,,442,20,2/17,22.1,7.42,17.8,0,0,Bowling_t20.csv,59.3,0,,
CJA Amini (PNG),2015-2019,23,21,,367,19,2/13,19.31,5.81,19.9,0,0,Bowling_t20.csv,63.1,0,,
Amjad Mahboob (SGP),2019-2019,11,11,,317,19,3/20,16.68,8.41,11.8,0,0,Bowling_t20.csv,37.4,1,,
NW Bracken (AUS),2006-2009,19,19,,438,19,3/11,23.05,6.97,19.8,0,0,Bowling_t20.csv,62.5,2,,
D Heyliger (CAN),2019-2019,11,11,,306,19,4/16,16.1,7.28,13.2,2,0,Bowling_t20.csv,42.0,0,,
DJ Hussey (AUS),2008-2012,39,25,,392,19,3/25,20.63,6.51,19.0,0,0,Bowling_t20.csv,60.1,1,,
ST Jayasuriya (SL),2006-2011,31,24,,456,19,3/21,24.0,7.37,19.5,0,0,Bowling_t20.csv,61.5,0,,
JDP Oram (NZ),2005-2012,36,32,,793,19,3/33,41.73,8.71,28.7,0,0,Bowling_t20.csv,91.0,0,,
N Pokana (PNG),2016-2019,19,18,,328,19,3/21,17.26,5.77,17.9,0,0,Bowling_t20.csv,56.5,2,,
Shoaib Akhtar (PAK),2006-2010,15,15,,432,19,3/38,22.73,8.15,16.7,0,0,Bowling_t20.csv,53.0,3,,
Tanwir Afzal (HKG),2014-2016,21,21,,509,19,2/8,26.78,7.16,22.4,0,0,Bowling_t20.csv,71.0,2,,
JM Anderson (ENG),2007-2009,19,19,,552,18,3/23,30.66,7.84,23.4,0,0,Bowling_t20.csv,70.2,1,,
SJ Benn (WI),2008-2016,24,24,,606,18,4/6,33.66,7.21,28.0,1,0,Bowling_t20.csv,84.0,3,,
PW Borren (NL),2008-2017,43,30,,603,18,2/19,33.5,6.87,29.2,0,0,Bowling_t20.csv,87.4,0,,
Fareed Ahmad (AFG),2016-2019,14,14,,405,18,3/35,22.5,8.46,15.9,0,0,Bowling_t20.csv,47.5,0,,
CRD Fernando (SL),2006-2016,18,18,,464,18,3/19,25.77,7.36,21.0,0,0,Bowling_t20.csv,63.0,3,,
Hamza Tahir (SCOT),2018-2019,11,11,,352,18,4/30,19.55,8.18,14.3,1,0,Bowling_t20.csv,43.0,1,,
BE Hendricks (SA),2014-2019,11,11,,317,18,4/14,17.61,8.3,12.7,1,0,Bowling_t20.csv,38.1,0,,
HMRKB Herath (SL),2011-2016,17,17,,373,18,5/3,20.72,6.13,20.2,0,1,Bowling_t20.csv,60.5,3,,
Izatullah Dawlatzai (AFG/GER),2012-2019,14,14,,345,18,3/23,19.16,6.8,16.8,0,0,Bowling_t20.csv,50.4,0,,
MA Leask (SCOT),2013-2019,31,22,,499,18,3/20,27.72,8.38,19.8,0,0,Bowling_t20.csv,59.3,0,,
Nouman Sarwar (QAT),2019-2019,14,13,,267,18,4/14,14.83,7.66,11.6,1,0,Bowling_t20.csv,34.5,1,,
K Santokie (WI),2011-2014,12,12,,278,18,4/21,15.44,6.8,13.6,1,0,Bowling_t20.csv,40.5,0,,
SB Styris (NZ),2005-2010,31,21,,349,18,3/5,19.38,6.77,17.1,0,0,Bowling_t20.csv,51.3,0,,
SR Thompson (IRE),2014-2019,41,30,,670,18,4/18,37.22,8.48,26.3,1,0,Bowling_t20.csv,79.0,0,,
LL Tsotsobe (SA),2009-2014,23,23,,541,18,3/16,30.05,6.93,26.0,0,0,Bowling_t20.csv,78.0,2,,
HA Varaiya (KENYA),2007-2013,25,24,,461,18,2/10,25.61,5.96,25.7,0,0,Bowling_t20.csv,77.2,2,,
LJ Wright (ENG),2007-2014,51,23,,465,18,2/24,25.83,8.45,18.3,0,0,Bowling_t20.csv,55.0,0,,
Zeeshan Maqsood (OMAN),2015-2019,29,19,,416,18,4/7,23.11,6.7,20.6,1,0,Bowling_t20.csv,62.0,0,,
AC Agar (AUS),2016-2019,21,21,,464,17,3/27,27.29,6.92,23.6,0,0,Bowling_t20.csv,67.0,1,,
DL Chahar (INDIA),2018-2019,10,10,,251,17,6/7,14.76,7.0,12.6,0,1,Bowling_t20.csv,35.5,1,,
AB Dinda (INDIA),2009-2012,9,9,,245,17,4/19,14.41,8.16,10.5,1,0,Bowling_t20.csv,30.0,1,,
CH Gayle (WI),2006-2019,58,23,,377,17,2/15,22.17,7.09,18.7,0,0,Bowling_t20.csv,53.1,0,,
Z Khan (INDIA),2006-2012,17,17,,448,17,4/19,26.35,7.63,20.7,1,0,Bowling_t20.csv,58.4,0,,
CK Langeveldt (SA),2005-2010,9,9,,241,17,4/19,14.17,7.3,11.6,1,0,Bowling_t20.csv,33.0,0,,
R McLaren (SA),2009-2014,12,12,,332,17,5/19,19.52,7.57,15.4,0,1,Bowling_t20.csv,43.5,0,,
EJB Miles (JER),2019-2019,14,14,,266,17,3/10,15.64,6.65,14.1,0,0,Bowling_t20.csv,40.0,0,,
KW Richardson (AUS),2014-2019,15,15,,447,17,3/18,26.29,7.98,19.7,0,0,Bowling_t20.csv,56.0,0,,
Saad Bin Zafar (CAN),2019-2019,11,11,,285,17,3/8,16.76,6.62,15.1,0,0,Bowling_t20.csv,43.0,2,,
SPD Smith (AUS),2010-2019,36,17,,377,17,3/20,22.17,7.77,17.1,0,0,Bowling_t20.csv,48.3,1,,
A Bohara (NEPAL),2019-2019,17,16,,350,16,4/35,21.87,6.48,20.2,1,0,Bowling_t20.csv,54.0,0,,
RS Bopara (ENG),2008-2014,38,21,,387,16,4/10,24.18,7.21,20.1,1,0,Bowling_t20.csv,53.4,1,,
PVD Chameera (SL),2015-2018,19,19,,574,16,3/30,35.87,8.54,25.1,0,0,Bowling_t20.csv,67.1,0,,
E Chigumbura (ZIM),2006-2019,54,21,,427,16,4/31,26.68,9.28,17.2,1,0,Bowling_t20.csv,46.0,0,,
PD Collingwood (ENG/World),2005-2017,36,20,,347,16,4/22,21.68,8.89,14.6,1,0,Bowling_t20.csv,39.0,0,,
TK Curran (ENG),2017-2019,15,15,,418,16,4/36,26.12,8.7,18.0,1,0,Bowling_t20.csv,48.0,1,,
GJ Delany (IRE),2019-2019,17,17,,391,16,2/23,24.43,7.37,19.8,0,0,Bowling_t20.csv,53.0,1,,
GD Drummond (SCOT),2008-2013,17,17,,381,16,3/20,23.81,6.92,20.6,0,0,Bowling_t20.csv,55.0,1,,
FH Edwards (WI),2007-2012,20,20,,497,16,3/23,31.06,8.28,22.5,0,0,Bowling_t20.csv,60.0,0,,
Gulbadin Naib (AFG),2012-2019,45,28,,560,16,2/24,35.0,8.23,25.5,0,0,Bowling_t20.csv,68.0,0,,
A Mishra (INDIA),2010-2017,10,10,,240,16,3/24,15.0,6.31,14.2,0,0,Bowling_t20.csv,38.0,1,,
Mohammad Irfan (PAK),2012-2019,22,22,,562,16,2/18,35.12,7.44,28.3,0,0,Bowling_t20.csv,75.3,0,,
NN Odhiambo (KENYA),2007-2013,24,21,,468,16,5/20,29.25,8.33,21.0,0,1,Bowling_t20.csv,56.1,1,,
JS Patel (NZ),2005-2008,11,10,,269,16,3/20,16.81,8.11,12.4,0,0,Bowling_t20.csv,33.1,1,,
Shafiul Islam (BDESH),2010-2019,17,17,,459,16,3/36,28.68,8.1,21.2,0,0,Bowling_t20.csv,56.4,1,,
JJ Smit (NAM),2019-2019,12,10,,234,16,3/19,14.62,6.29,13.9,0,0,Bowling_t20.csv,37.1,0,,
PR Stirling (IRE),2009-2019,72,33,,600,16,3/21,37.5,7.69,29.2,0,0,Bowling_t20.csv,78.0,1,,
Yasir Arafat (PAK),2007-2012,13,13,,316,16,3/18,19.75,8.03,14.7,0,0,Bowling_t20.csv,39.2,0,,
RG Aga (KENYA),2008-2013,20,19,,306,15,3/24,20.4,6.37,19.2,0,0,Bowling_t20.csv,48.0,1,,
MM Ali (ENG),2014-2018,25,22,,519,15,2/21,34.6,8.6,24.1,0,0,Bowling_t20.csv,60.2,0,,
PKD Chase (IRE),2018-2019,12,12,,416,15,4/35,27.73,9.94,16.7,1,0,Bowling_t20.csv,41.5,0,,
N Pradeep (SL),2016-2019,14,14,,407,15,4/25,27.13,9.21,17.6,1,0,Bowling_t20.csv,44.1,0,,
Janak Prakash (SGP),2019-2019,12,12,,309,15,3/15,20.6,7.41,16.6,0,0,Bowling_t20.csv,41.4,1,,
SM Pollock (SA),2005-2008,12,11,,309,15,3/28,20.6,7.62,16.2,0,0,Bowling_t20.csv,40.3,1,,
MJG Rippon (NL),2013-2018,18,17,,310,15,3/8,20.66,6.11,20.2,0,0,Bowling_t20.csv,50.4,2,,
Simi Singh (IRE),2018-2019,18,18,,344,15,3/15,22.93,7.93,17.3,0,0,Bowling_t20.csv,43.2,0,,
RP Singh (INDIA),2007-2009,10,9,,225,15,4/13,15.0,6.81,13.2,1,0,Bowling_t20.csv,33.0,0,,
Sultan Ahmed (UAE),2017-2019,17,17,,365,15,3/33,24.33,6.63,22.0,0,0,Bowling_t20.csv,55.0,3,,
Washington Sundar (INDIA),2017-2019,18,18,,417,15,3/22,27.8,6.61,25.2,0,0,Bowling_t20.csv,63.0,1,,
Ahmed Wardak (GER),2019-2019,9,8,,170,14,4/20,12.14,6.1,11.9,1,0,Bowling_t20.csv,27.5,0,,
CJ Anderson (NZ),2012-2018,31,21,,495,14,2/17,35.35,8.25,25.7,0,0,Bowling_t20.csv,60.0,0,,
CJ Chibhabha (ZIM),2006-2018,33,22,,455,14,3/18,32.5,8.45,23.0,0,0,Bowling_t20.csv,53.5,0,,
Ehsan Khan (HKG),2016-2019,15,15,,325,14,3/32,23.21,5.94,23.4,0,0,Bowling_t20.csv,54.4,0,,
GD Elliott (NZ/World),2009-2017,17,15,,235,14,4/22,16.78,7.34,13.7,1,0,Bowling_t20.csv,32.0,0,,
LH Ferguson (NZ),2017-2019,8,8,,222,14,3/21,15.85,7.16,13.2,0,0,Bowling_t20.csv,31.0,0,,
AW Hawkins-Kay (JER),2019-2019,16,15,,266,14,4/14,19.0,7.38,15.4,1,0,Bowling_t20.csv,36.0,0,,
Karim Sadiq (AFG),2010-2018,36,28,,482,14,3/17,34.42,6.88,30.0,0,0,Bowling_t20.csv,70.0,0,,
Mirwais Ashraf (AFG),2010-2016,25,22,,444,14,2/6,31.71,6.79,28.0,0,0,Bowling_t20.csv,65.2,1,,
E Otieno (KENYA),2012-2019,18,18,,370,14,3/16,26.42,7.27,21.7,0,0,Bowling_t20.csv,50.5,1,,
KH Pandya (INDIA),2018-2019,18,18,,538,14,4/36,38.42,8.11,28.4,1,0,Bowling_t20.csv,66.2,1,,
Sami Sohail (MWI),2019-2019,7,7,,164,14,4/18,11.71,6.3,11.1,1,0,Bowling_t20.csv,26.0,3,,
Shaheen Shah Afridi (PAK),2018-2019,10,10,,288,14,3/20,20.57,7.57,16.2,0,0,Bowling_t20.csv,38.0,0,,
CA Soper (PNG),2015-2019,13,12,,153,14,3/13,10.92,4.63,14.1,0,0,Bowling_t20.csv,33.0,0,,
MR Swart (NL),2012-2016,26,20,,351,14,2/8,25.07,6.62,22.7,0,0,Bowling_t20.csv,53.0,1,,
JD Unadkat (INDIA),2016-2018,10,10,,301,14,3/38,21.5,8.68,14.8,0,0,Bowling_t20.csv,34.4,0,,
KK Ahmed (INDIA),2018-2019,14,14,,459,13,2/27,35.3,8.82,24.0,0,0,Bowling_t20.csv,52.0,1,,
SR Clark (AUS),2006-2007,9,9,,237,13,4/20,18.23,6.58,16.6,1,0,Bowling_t20.csv,36.0,0,,
CJ Dala (SA),2018-2019,9,9,,282,13,3/35,21.69,9.4,13.8,0,0,Bowling_t20.csv,30.0,1,,
Fitri Sham (MAL),2019-2019,15,14,,312,13,3/26,24.0,7.34,19.6,0,0,Bowling_t20.csv,42.3,0,,
JO Holder (WI),2014-2019,17,17,,524,13,2/23,40.3,8.42,28.6,0,0,Bowling_t20.csv,62.1,0,,
JK Kamande (KENYA),2007-2010,12,10,,212,13,3/28,16.3,6.17,15.8,0,0,Bowling_t20.csv,34.2,1,,
AR McBrine (IRE),2014-2017,19,13,,216,13,2/7,16.61,7.44,13.3,0,0,Bowling_t20.csv,29.0,0,,
A Mansale (VAN),2019-2019,14,10,,176,13,3/13,13.53,6.76,12.0,0,0,Bowling_t20.csv,26.0,0,,
Mohammad Asif (PAK),2006-2010,11,11,,343,13,4/18,26.38,8.0,19.7,1,0,Bowling_t20.csv,42.5,1,,
Mohammad Shahzad (UAE),2015-2017,20,19,,411,13,3/34,31.61,8.53,22.2,0,0,Bowling_t20.csv,48.1,0,,
M Muralitharan (SL),2006-2010,12,12,,297,13,3/29,22.84,6.31,21.6,0,0,Bowling_t20.csv,47.0,0,,
TJ Murtagh (IRE),2012-2016,14,14,,324,13,3/23,24.92,7.25,20.6,0,0,Bowling_t20.csv,44.4,0,,
JDS Neesham (NZ),2012-2019,18,16,,323,13,3/16,24.84,8.57,17.3,0,0,Bowling_t20.csv,37.4,0,,
GH O'Brien (BMUDA),2008-2019,11,11,,232,13,2/11,17.84,6.02,17.7,0,0,Bowling_t20.csv,38.3,2,,
YK Pathan (INDIA),2007-2012,22,17,,438,13,2/22,33.69,8.61,23.4,0,0,Bowling_t20.csv,50.5,0,,
Pavandeep Singh (MAL),2019-2019,10,10,,249,13,3/12,19.15,7.08,16.2,0,0,Bowling_t20.csv,35.1,0,,
RW Price (ZIM),2008-2012,16,16,,378,13,2/6,29.07,6.14,28.3,0,0,Bowling_t20.csv,61.3,4,,
SK Raina (INDIA),2006-2018,78,27,,442,13,2/6,34.0,7.59,26.8,0,0,Bowling_t20.csv,58.1,0,,
PADLR Sandakan (SL),2017-2019,14,14,,400,13,4/23,30.76,7.27,25.3,1,0,Bowling_t20.csv,55.0,1,,
S Snater (NL),2018-2019,13,12,,337,13,3/42,25.92,9.67,16.0,0,0,Bowling_t20.csv,34.5,0,,
Tamoor Sajjad (QAT),2019-2019,12,12,,309,13,3/11,23.76,7.13,20.0,0,0,Bowling_t20.csv,43.2,1,,
RN ten Doeschate (NL),2008-2019,22,10,,245,13,3/23,18.84,7.0,16.1,0,0,Bowling_t20.csv,35.0,0,,
Usman Shinwari (PAK),2013-2019,16,16,,424,13,3/31,32.61,8.31,23.5,0,0,Bowling_t20.csv,51.0,0,,
Arafat Sunny (BDESH),2014-2016,10,10,,230,12,2/17,19.16,7.41,15.5,0,0,Bowling_t20.csv,31.0,0,,
Baljit Singh (ITA),2019-2019,8,7,,127,12,4/20,10.58,5.52,11.5,1,0,Bowling_t20.csv,23.0,0,,
TS Chisoro (ZIM),2015-2018,12,12,,316,12,3/17,26.33,6.86,23.0,0,0,Bowling_t20.csv,46.0,1,,
PWH de Silva (SL),2019-2019,8,8,,204,12,3/21,17.0,7.94,12.8,0,0,Bowling_t20.csv,25.4,0,,
GDR Eranga (CAN),2019-2019,9,9,,204,12,3/19,17.0,6.4,15.9,0,0,Bowling_t20.csv,31.5,1,,
MG Erasmus (NAM),2019-2019,16,10,,171,12,3/12,14.25,5.31,16.0,0,0,Bowling_t20.csv,32.1,0,,
Ibrahim Hassan (Mald),2019-2019,11,11,,291,12,5/24,24.25,8.12,17.9,0,1,Bowling_t20.csv,35.5,1,,
JH Kallis (SA),2005-2012,25,19,,333,12,4/15,27.75,7.23,23.0,1,0,Bowling_t20.csv,46.0,1,,
LC Le Tissier (GUE),2019-2019,9,9,,207,12,3/17,17.25,5.91,17.5,0,0,Bowling_t20.csv,35.0,0,,
